"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"C20.H24.N4",-0.332330746428571,0.834428028214285,-0.779162635409912,0.447231634332219,0.904250679504497,-4.62294110207194
"Lactosylceramide..d18.1.16.0.",-0.188500396428571,1.26027148446429,-0.778154860390671,0.447808729029477,0.904250679504497,-4.62303824663672
"PE.P.18.0.21.0.",-0.329089834428571,0.433446531999999,-0.777927491791291,0.447938994013802,0.904250679504497,-4.62306014884865
"C49.H79.N9.O2",0.201705614285714,0.216704010714286,0.776726367554282,0.448627538634317,0.904433117886784,-4.62317576034463
"X59.0383.0.2356111",0.16066726,-0.241310893035714,0.774595007409236,0.449850960655078,0.905191994192677,-4.62338052966307
"X869.6585.7.1461",-0.18478905,0.125298819642858,-0.773393856175529,0.450541345633313,0.905191994192677,-4.6234957153446
"X221.9001.0.5039047",-0.179947456428571,0.135552185,-0.772944168844616,0.450799981234845,0.905191994192677,-4.62353879882002
"C25.1.Highly.branched.isoprenoid",0.162241124285714,0.510910966785714,0.770496247210372,0.452209506759761,0.906818002945302,-4.62377294807326
"C42.H72.N12.O4",-0.280912114285714,-0.793755064285715,-0.769310948586321,0.452892987389614,0.906985691302113,-4.62388609350079
"C42.H70.N8.O",-0.178976499285714,1.79160961892857,-0.762407444196581,0.456886451639522,0.908519247810945,-4.62454208131415
"C10.H13.Cl.O11.S2",-0.187353081428571,-0.0306571351785717,-0.762371822554442,0.456907113748303,0.908519247810945,-4.6245454528599
"X532.8877.12.627461",0.289071014285714,-0.290283421428571,0.761721203677895,0.457284602322206,0.908519247810945,-4.62460700908234
"C30.H68.N28.O",-0.283944135714286,0.349383621428571,-0.758941837150679,0.458899348344174,0.908519247810945,-4.62486945558316
"PI.22.4.7Z.10Z.13Z.16Z..20.4.5Z.8Z.11Z.14Z..",0.125992985714286,-0.710912589285714,0.755462789745384,0.460925519921915,0.908519247810945,-4.62519679437534
"Phenylgalactoside",0.129738957142857,1.38410161785714,0.755414793038321,0.460953511125768,0.908519247810945,-4.62520130116337
"X1..6..5..ladderane.hexanoyl..2..8..3..ladderane.octanyl..sn.glycerol",-0.158401585928571,-0.376721798303572,-0.755139287045731,0.461114203629794,0.908519247810945,-4.62522716576224
"C10.H9.Cl",0.29589655,0.759336342857143,0.75350508979046,0.462068075727304,0.908519247810945,-4.62538041579624
"Eicosanoyl.EA",-0.259400621928571,-0.215802170821429,-0.752932380866305,0.462402648236767,0.908519247810945,-4.62543405422729
"Cer.d18.0.15.0.",-0.247795764285714,-0.980577758928572,-0.752738629993612,0.462515869649811,0.908519247810945,-4.62545219238329
"X255.8145.0.5220476",-0.152266248571429,-0.283640500535714,-0.751777989751089,0.463077485355696,0.908519247810945,-4.62554206343643
"Ceryl.alcohol...8.923693",0.26213245,1.99976590892857,0.751700907485679,0.463122567735583,0.908519247810945,-4.62554927039856
"C15.H30.N4.O",-0.160610307142857,-0.2051438625,-0.750893026969315,0.463595226481345,0.908519247810945,-4.62562476604076
"X650.5204.7.146133",0.24660775,0.274949042857143,0.750800674923332,0.463649276738777,0.908519247810945,-4.62563339173865
"X759.1431.14.594445",0.241810771428571,0.737791480357143,0.749336720628978,0.464506589008446,0.908519247810945,-4.62577000168141
"C20.H43.N9",0.196140622142857,0.452812404464286,0.747347011874603,0.465673338824849,0.908519247810945,-4.62595529958137
"C28.H15.Cl3.O14.S",-0.279406635714286,0.648024598214285,-0.747046837111331,0.465849513765263,0.908519247810945,-4.62598321694716
"X1.2.dioctadecanoyl.3.O..6.deoxy.6.amino.alpha.D.glucosyl..sn.glycerol",0.297902207142857,-0.0635090249999999,0.746776907245681,0.466007972374918,0.908519247810945,-4.62600831305832
"Leucodelphinidin.3.O..beta.D.glucopyranosyl..1.4..alpha.L.rhamnopyranoside.",-0.290148185714286,0.577379607142857,-0.746589571433947,0.466117964562188,0.908519247810945,-4.62602572551826
"n.Triacontanol",0.290058407142857,0.276035905357143,0.746381808878456,0.466239968562828,0.908519247810945,-4.62604503213575
"X456.4029.5.5016785",0.13245765,-0.853836403571428,0.746318627532868,0.466277074273342,0.908519247810945,-4.62605090241698
"Lactosylceramide..d18.1.16.0....10.874384",-0.1364697,1.95209172857143,-0.740870496226001,0.469483452268901,0.912878811718594,-4.62655546232111
"C43.H90.N6.O2.S2",-0.215485614285714,-1.31020499642857,-0.737993141888885,0.471182233995555,0.912878811718594,-4.62682063233447
"N.oleoyl.glutamic.acid",-0.7535856,0.101149826785715,-0.737317394565363,0.471581731494163,0.912878811718594,-4.62688277643879
"X60.0336.1.795875",0.207545897857143,-1.44619671089286,0.736785505903393,0.471896324560126,0.912878811718594,-4.62693165568654
"X362.377.5.4503336",0.330577578571429,0.968981998214286,0.736439056922556,0.472101304854367,0.912878811718594,-4.62696347685138
"C42.H66.O5.S3",0.183715128571428,0.213969423214285,0.735279808657269,0.472787577421105,0.912878811718594,-4.62706985775955
"C5.H.N.O3.S...2.2106564",-0.263087928571429,-0.895502825,-0.734583609440832,0.473200014994722,0.912878811718594,-4.62713367530066
"X9S.10S.11R.trihydroxy.12Z.octadecenoic.acid...5.4967775",0.286412735714286,1.27039901785714,0.7343396871993,0.473344569039271,0.912878811718594,-4.62715602203579
"C14.Cl2.O3.S3",0.277657,-0.148352392857143,0.731007621571921,0.47532189293715,0.913218203752853,-4.62746063381426
"C38.H79.N",0.121884464285714,0.855479903571428,0.730196550038019,0.475803951937562,0.913218203752853,-4.62753459638746
"PS.O.18.0.18.1.9Z.....14.74057",-0.35658645,0.622824557142857,-0.730141825100508,0.475836488187733,0.913218203752853,-4.62753958422005
"X15.HETE.DA",-0.196874457857143,-0.8907987125,-0.729173739432085,0.476412276300412,0.913218203752853,-4.62762776478071
"C27.H9.Cl3.O11.S",0.299567021428572,-0.800068914285714,0.728958331066894,0.476540451561509,0.913218203752853,-4.62764737181
"C13.H21.Cl3.N6.O7.S4",-0.253584535714286,-0.403410941071429,-0.727406189979046,0.477464639727876,0.91383105730196,-4.62778850106792
"C7.H8.O8.S2",0.147472218571429,0.178726766071428,0.725491646705543,0.478606091230005,0.914153997951574,-4.62796221722502
"PE.P.20.0.21.0....12.241846",0.279523871428571,-0.257226933928572,0.725095345069262,0.478842570355586,0.914153997951574,-4.62799812531165
"CDP.3.6.dideoxy.D.mannose",-0.248029792857143,-1.07431758214286,-0.719495297431382,0.482191669306064,0.918024998364227,-4.62850368520718
"C46.H91.Cl2.N5.O",0.334030928571429,0.966962335714286,0.718212142451924,0.482961019189292,0.918024998364227,-4.62861903863699
"PE.P.16.0.18.0.",0.306474221428572,-0.0942749571428577,0.717162881546687,0.483590674256558,0.918024998364227,-4.6287132302732
"C22.H54.N16.O3",-0.219277292857143,-0.839945421428571,-0.717046651030166,0.483660453502625,0.918024998364227,-4.62872365674725
"C45.H46.N22.O2",-0.123104757142857,-1.01447055714286,-0.715496857286397,0.484591447516517,0.918024998364227,-4.62886253852103
"Termitomycesphin.A",-0.247385321428571,-0.641866971428571,-0.715083131927154,0.484840160998506,0.918024998364227,-4.62889956881297
"PS.O.18.0.22.6.4Z.7Z.10Z.13Z.16Z.19Z..",0.123346478571429,0.877340398214285,0.713505783258355,0.485789088539936,0.918024998364227,-4.62904057493671
"X782.1455.13.802799",-0.279697621428571,0.3085584125,-0.711977456642699,0.486709574125663,0.918024998364227,-4.62917693605687
"N.alpha..t.Butoxycarbonyl.L.leucine",0.196593535714286,0.0538254062500001,0.711843545061828,0.4867902760223,0.918024998364227,-4.62918887165589
"CPX",-0.194911742857143,0.855822257142858,-0.711592099676272,0.48694183114293,0.918024998364227,-4.62921127772767
"X942.4103.7.8029695",-0.314088664928571,-0.0581022518928583,-0.708753937903078,0.488654428475079,0.920106470553325,-4.62946369773268
"X137.8994.0.5159524",-0.151561076428571,-0.240196990892857,-0.706390701743455,0.490083157919803,0.921648923849182,-4.6296731969137
"LysoPE.0.0.20.0.",0.294751765,0.200952569464285,0.703015391381749,0.492128015879411,0.924344795043067,-4.62997133956227
"PA.14.0.16.0....7.7067122",-0.232613739642857,-0.575401055660714,-0.700717972575884,0.49352272120897,0.924946958935952,-4.63017354647867
"PE.22.0.P.18.1.11Z..",0.256521885714286,0.578194962500001,0.700472156516132,0.493672087209863,0.924946958935952,-4.63019514711893
"C28.H43.N3.O",-0.116719857142857,-1.17808451785714,-0.698229553260016,0.495035991248603,0.924990448154705,-4.63039190076288
"X594.4867.7.905358",0.113779771428572,-1.14243630357143,0.698038774725357,0.495152120484663,0.924990448154705,-4.63040861273216
"DG.20.5.5Z.8Z.11Z.14Z.17Z..15.0.0.0.",-0.158333533571429,-0.395176724464286,-0.696684706734848,0.495976816418443,0.924990448154705,-4.63052711073139
"C32.H6.N4.O3.S3",0.258382521428571,-0.0475141339285717,0.695648279524668,0.496608595353747,0.924990448154705,-4.63061767285655
"C50.H73.N.O",-0.269766464285714,0.357292817857142,-0.695409641265929,0.496754129564564,0.924990448154705,-4.63063850787059
"X112.0135.0.57087994",-0.164686578571428,0.303757351785714,-0.693362096775024,0.498003853648821,0.92562160476168,-4.63081701318257
"C42.H85.Cl.O5.S2",-0.248053835714286,1.25658341785714,-0.692228851514525,0.498696320268268,0.92562160476168,-4.63091560817857
"PG.O.18.0.22.0....15.22046",-0.183052335714286,-0.6089188,-0.691847230768378,0.498929634841779,0.92562160476168,-4.63094877773697
"Gossypetin.8.glucuronide.3.sulfate",-0.164870145,0.461816445892857,-0.690136194559163,0.499976505992543,0.926427055221477,-4.63109729647026
"X604.4314.18.722666",0.171821307142857,0.225109648214286,0.688734513984204,0.500835053668131,0.926882008746896,-4.63121871863031
"C33.H47.N9.O2...5.332025",-0.229148314285714,1.04477080535714,-0.68609501056864,0.502454106101563,0.928741575092377,-4.63144677060476
"C50.H87.N5.O7...6.567619",0.238415785714286,-0.240949680357143,0.683871935886423,0.503820074138145,0.928926799643239,-4.63163823667365
"PS.O.18.0.18.0.",-0.178012637857143,0.541989577142857,-0.682407352698881,0.504721159606036,0.928926799643239,-4.63176407296961
"Nanchangmycin...19.953299",-0.090040845,-0.234294300357143,-0.681997368408571,0.504973569313035,0.928926799643239,-4.63179925542204
"C32.H69.N5",0.177921108571429,0.277544131785714,0.680480756711697,0.505907915188935,0.928926799643239,-4.63192923781391
"PE.24.1.15Z..P.18.0.",-0.175531224071429,0.517609826178571,-0.678627997440332,0.507050704776641,0.928926799643239,-4.63208767864875
"X588.7492.12.642064",0.20117993,0.310808734285714,0.678435010211812,0.50716982551677,0.928926799643239,-4.63210415993975
"X1.Octacosanol...9.334587",-0.121782035714286,0.0826960839285718,-0.677940005097276,0.507475439456088,0.928926799643239,-4.63214641465598
"C45.H70.N2.O",0.167274435714286,-1.10571797142857,0.677466259175137,0.507768027276421,0.928926799643239,-4.63218682878027
"C22.H10.Cl2.N6.S3",-0.280775535714286,-0.173151017857143,-0.676409683582135,0.508420922946351,0.928926799643239,-4.63227687156007
"C41.H62.N2.O",-0.172341578571428,-1.15337858928571,-0.672648955441032,0.510748720406473,0.928926799643239,-4.6325963437542
"PE.O.20.0.22.4.7Z.10Z.13Z.16Z.....17.685165",-0.216931592857143,-0.436702592857143,-0.672562372834476,0.510802384697559,0.928926799643239,-4.63260368010056
"X743.5765.22.652374",0.2151929,0.768240576785714,0.672343875295712,0.510937824815367,0.928926799643239,-4.63262219014091
"PS.P.20.0.20.4.5Z.8Z.11Z.14Z..",-0.164449619285714,-0.460233253928572,-0.671963913096856,0.511173401029196,0.928926799643239,-4.63265436582698
"C42.H58.N2",-0.164479278571429,0.272035069642857,-0.671922083774153,0.511199338969115,0.928926799643239,-4.63265790699061
"C5.H5.N5.O2.S...0.5122903",-0.244490142857143,0.271314517857144,-0.670113267333077,0.512321688025733,0.928926799643239,-4.63281084753477
"MG.0.0.18.0.0.0.",-0.301122872857143,0.539390441785714,-0.670012544374208,0.512384226787342,0.928926799643239,-4.63281935306943
"Octane.1.8.diol",-0.172083757142857,0.599863133928572,-0.668168036856329,0.513530250218178,0.928985974311829,-4.63297490920119
"Raucaffricine",0.216711335714286,0.1213503125,0.667233149903461,0.514111669101094,0.928985974311829,-4.63305360558976
"C14.H5.Cl.N6.O5.S3",0.2790507,-0.337529373214286,0.666945574092126,0.514290591832417,0.928985974311829,-4.63307779307393
"PG.20.0.19.0.",0.235760564285714,0.943200925,0.666007474036526,0.514874501635789,0.928985974311829,-4.63315662983748
"Methylnitrosourea",-0.214397642857143,0.106579685714286,-0.66278350056527,0.516884102107185,0.930443667301063,-4.63342680777478
"C45.H75.N3.O3",-0.209461221428571,-0.5908909625,-0.662736954113133,0.51691314850059,0.930443667301063,-4.63343069985992
"DGDG.18.5.3Z.6Z.9Z.12Z.15Z..18.4.6Z.9Z.12Z.15Z..",-0.173173042857143,0.00275761607142862,-0.659921945217511,0.518671520411972,0.931699028071149,-4.63366562562451
"C14.H28.N4.O2",-0.187577157857143,0.159090585,-0.658681061078369,0.519447702701456,0.931699028071149,-4.63376889724845
"C18.H49.Cl.N14.O2",0.170912107142857,0.599321176785714,0.656173780914217,0.52101802788586,0.931699028071149,-4.63397702909698
"bacteriohopane..32.33.34.triol.35.cyclitolguanine",0.174690456785714,-0.138129075196429,0.654314297688921,0.522184361776237,0.931699028071149,-4.63413092434263
"X120.059.1.3641429",-0.197926128571429,-0.274255607142857,-0.653316753184638,0.522810662768538,0.931699028071149,-4.63421332108409
"DG.20.0.18.4.6Z.9Z.12Z.15Z..0.0.",0.196678764285714,0.0262200678571427,0.648560859986845,0.525802418908595,0.931699028071149,-4.63460459464349
"X759.9035.19.296692",-0.249773307142857,0.375729396428572,-0.646534418682673,0.52708008714641,0.931699028071149,-4.6347705275206
"C23.H52.N10.O",-0.172420428571429,0.221677410714286,-0.64538541499265,0.527805302933097,0.931699028071149,-4.63486440372373
"C43.H84.Cl.N.O3.S",-0.247834135714286,0.384092366071428,-0.645326705620404,0.527842373446599,0.931699028071149,-4.63486919635506
"MID42464..6R..vitamin.D3.6.19..4.phenyl.1.2.4.triazoline.3.5.dione..adduct....6R..cholecalciferol.6.",0.215940635714286,0.226827507142857,0.6447901294106,0.528181247983947,0.931699028071149,-4.63491298048162
"X884.3579.7.803772",-0.2022104,-1.08413696607143,-0.642862689339968,0.529399523291828,0.931699028071149,-4.63506998587958
"Malyngamide.T",0.104080414285714,0.818466671428572,0.642830989801001,0.529419572673459,0.931699028071149,-4.6350725645029
"Nanchangmycin...13.671967",0.169463035714286,0.278240760714286,0.640288528903399,0.531029009940816,0.931699028071149,-4.63527900777793
"Pro.Pro.Gln",-0.115914335714286,0.538275105357143,-0.639547801141061,0.531498419176737,0.931699028071149,-4.6353390140703
"X4.5.didemethylsimmondsin",-0.275170371428571,-0.1899259375,-0.637592536077614,0.532738603696314,0.931699028071149,-4.63549710735904
"X495.7982.5.552135",0.208239564285714,0.500505016071428,0.637256003470017,0.53295222118626,0.931699028071149,-4.63552427347063
"X2.Octaprenyl.3.methyl.6.methoxy.1.4.benzoquinol",0.161888008285714,-1.56074025498214,0.632662251751933,0.535872892827333,0.931699028071149,-4.63589379553234
"C34.H69.N21.O3",-0.150028885714286,0.937311780357143,-0.630157027408188,0.53746941013739,0.931699028071149,-4.63609429264289
"X3.Deoxyarabinohexonic.acid",0.129622657142857,-0.0369281553571427,0.627249169614859,0.53932579457806,0.931699028071149,-4.63632610590968
"C43.H88.N4.O2.S3",-0.2326159,-0.590081250000001,-0.626548988219204,0.539773317629277,0.931699028071149,-4.63638177834891
"C30.H65.N5",0.2155345,1.78642467857143,0.624169601950667,0.541295630580813,0.931699028071149,-4.63657054369636
"Ala.Cys.Trp",-0.129415586714286,-0.305378049642857,-0.623210744661934,0.541909763727637,0.931699028071149,-4.63664642838406
"X381.5994.7.746524",0.178981824285714,0.323636455714285,0.622051178659686,0.542652956316543,0.931699028071149,-4.63673805528669
"C11.O4.S2",0.127558407857143,0.0875215930357142,0.620467365313056,0.543668957517002,0.931699028071149,-4.63686295412952
"Nanchangmycin...14.076924",-0.146596585714286,-0.264225896428572,-0.619868004635209,0.544053712071921,0.931699028071149,-4.63691014372303
"X845.6601.14.524628",0.208791471428571,-0.265902532142857,0.617980699873226,0.545266220086469,0.931699028071149,-4.63705846550729
"X1.2.Propanediol..3...2..2.methoxyphenoxy.ethyl.amino....1.1883125",-0.155422171428571,-1.16534203035714,-0.617733275821644,0.545425287775631,0.931699028071149,-4.63707787976646
"C19.H37.N5",0.177162128571429,0.539214880357143,0.617255597395764,0.545732456223072,0.931699028071149,-4.63711534098219
"DG.20.5.5Z.8Z.11Z.14Z.17Z..15.0.0.0....7.4546676",-0.1762929155,-0.521159391857143,-0.616716849649368,0.546079007746499,0.931699028071149,-4.63715755972422
"PE.18.0.15.0.",-0.145089261428571,-0.237046817678572,-0.615839777018626,0.546643443656036,0.931699028071149,-4.63722621914943
"X1.Monopalmitin",-0.160747292857143,-0.217310201785714,-0.614403815602279,0.547568232920497,0.931699028071149,-4.63733843710219
"PI.18.2.9Z.12Z..0.0.",-0.177180271428571,-0.704228023214286,-0.613742719338739,0.547994277661743,0.931699028071149,-4.63739002019793
"X798.6578.14.079682",-0.243365214285714,0.426146787499999,-0.610676140802795,0.549972885322815,0.931699028071149,-4.63762863098675
"PI.O.16.0.20.1.11Z..",-0.188309507142857,0.342856319642858,-0.609235750507336,0.550903578968746,0.931699028071149,-4.63774033057752
"PE.19.0.20.0..U.",0.1764368,0.655343832142857,0.608483740930445,0.551389819535795,0.931699028071149,-4.63779855162067
"PG.O.20.0.0.0.",-0.171224678571429,0.715261103571428,-0.608293896110367,0.551512607508479,0.931699028071149,-4.63781323911876
"C32.H56.O5",0.184659492857143,0.108315632142858,0.606595216644873,0.552611935695242,0.931699028071149,-4.63794447209009
"C10.H15.N3.O3",-0.157149164285714,1.84553254821429,-0.603969701391693,0.554313395703856,0.931699028071149,-4.63814664725895
"X1..8..5..ladderane.octanoyl..2..8..3..ladderane.octanyl..sn.glycero.3.phospho..1..sn.glycerol.",0.146693842857143,0.947899275,0.603798434171824,0.55442448261699,0.931699028071149,-4.63815980760019
"PS.P.20.0.20.2.11Z.14Z.....16.570274",-0.149971192857143,-0.908945923214285,-0.603360341335541,0.554708691588356,0.931699028071149,-4.6381934555163
"PS.O.18.0.20.3.8Z.11Z.14Z.....13.796667",0.147454403142857,0.800274178375,0.603308986341782,0.554742012811701,0.931699028071149,-4.63819739839365
"undecaprenyl.phosphate",0.199888228571429,0.173197769642857,0.602699466982055,0.555137575822938,0.931699028071149,-4.63824417190627
"C28.H53.N.O2.S",0.198089335714286,0.0909185267857149,0.600578424868812,0.556515256070561,0.931699028071149,-4.63840659923169
"X3..2.4.Cyclopentadien.1.ylidene.pregn.4.en.20.one",0.150840871428571,-0.315979107142857,0.5968445952633,0.558944920817388,0.931699028071149,-4.63869125540798
"X613.4759.6.38462",0.158088528571429,-0.824987333928571,0.595696683057897,0.559693019499641,0.931699028071149,-4.63877844122626
"X1..O.alpha.D.glucopyranosyl..29.keto..1.3R.31R..dotriacontanetriol...8.9655",-0.153520221428571,-0.900833575,-0.595087816812575,0.560090035826532,0.931699028071149,-4.63882462303199
"CE.20.1.11Z..",-0.161815785714286,-0.791244642857143,-0.594644404092069,0.560379260916094,0.931699028071149,-4.63885822806828
"C14.H34.Cl.N9.S",0.160108407142857,0.458447530357143,0.594637335761691,0.560383872022377,0.931699028071149,-4.63885876357129
"X10.Deoxymethynolide...5.2257276",0.199303657142857,2.36988158571429,0.594163228731114,0.560693207160123,0.931699028071149,-4.63889466898688
"C33.H45.N7.O2",-0.13719848,-1.49139191928572,-0.593382062525743,0.561203083231913,0.931699028071149,-4.63895377141013
"DG.17.1.9Z..17.2.9Z.12Z..0.0..iso2.",0.162698185714286,-0.858675128571429,0.593356783039077,0.561219587546574,0.931699028071149,-4.63895568284231
"N..6.Oxo.6H.dibenzo.b.d.pyran.3.yl..2.2.2.trifluoroacetamide...3.6749086",0.189471771428571,0.489706151785714,0.592474673857116,0.561795654645924,0.931699028071149,-4.63902233397957
"PS.O.18.0.19.0....15.492289",0.12815386,0.246895394285714,0.5922064162642,0.561970904094515,0.931699028071149,-4.63904258512841
"C13.H6.Cl2.O7.S",-0.170860042857143,-1.61802877857143,-0.591940500063105,0.562144652508659,0.931699028071149,-4.63906265119798
"X9.hydroperoxy.12.13.epoxy.10.octadecenoic.acid",0.190272528571429,0.565111071428571,0.5908191591802,0.562877644139055,0.931699028071149,-4.63914717653715
"Glycoursodeoxycholic.acid",-0.112893882142857,0.024204856428571,-0.590563283050625,0.563044974566188,0.931699028071149,-4.63916644351372
"Beta.isorenieratane...10.08625",0.15241105,1.33447664464286,0.589734099229108,0.56358740069855,0.931699028071149,-4.63922882668138
"C38.H76",0.224807007142857,-1.16596968214286,0.589101516028242,0.564001402377837,0.931699028071149,-4.63927636446977
"PE.O.20.0.21.0.",-0.175310215,0.6966106825,-0.588908921314769,0.564127480171367,0.931699028071149,-4.63929082838187
"X5.trans.Fluprostenol",0.158055085714286,1.03551602857143,0.588399303295838,0.564461161862527,0.931699028071149,-4.63932907982319
"Epoxomicin",-0.118442966428571,-0.253042108928572,-0.58773921333171,0.564893522490251,0.931699028071149,-4.63937858022295
"C4.H.N",0.236900433571429,-0.12667380875,0.58533124448831,0.56647222657516,0.931699028071149,-4.63955872085974
"C5.H.N.O3.S...2.5271382",-0.170516628571428,-2.22999976964286,-0.583064858049814,0.567960222865119,0.931699028071149,-4.63972764706347
"C11.H21.N.O7",-0.260849842857143,-0.693969332142857,-0.582321734368442,0.568448566670364,0.931699028071149,-4.6397829046051
"C9.H15.N.O3",0.144960114285714,0.507381360714286,0.581267774803417,0.569141553382462,0.931699028071149,-4.63986116396345
"DG.18.0.18.1.9Z..0.0..iso2....15.7630005",-0.14381805,-0.853897578571428,-0.579405044536579,0.570367393440432,0.931699028071149,-4.6399991568474
"C36.H52.O3",-0.144852577857143,-0.594073854821429,-0.579369028919963,0.570391108461078,0.931699028071149,-4.64000182089147
"Sulfamisterin",0.142997607142857,0.868280253571429,0.577379310411032,0.571702067822317,0.931699028071149,-4.64014876110349
"PE.22.4.7Z.10Z.13Z.16Z..19.0....14.438953",-0.1609989,0.451847981785714,-0.576346262460684,0.572383327489499,0.931699028071149,-4.64022486732133
"X476.36.10.068748",0.203586567857143,-0.594383608035715,0.575746081936556,0.572779319920363,0.931699028071149,-4.64026902571193
"C9.H24.N10.O2",0.145786092857143,1.12809902142857,0.575672044081964,0.572828179144952,0.931699028071149,-4.64027447011514
"Pristimerin",0.165989407142857,-0.503037569642858,0.573868143322569,0.574019282685128,0.931699028071149,-4.64040692072761
"PG.P.16.0.20.0.",-0.146739378571429,0.00795209464285695,-0.572657132994071,0.574819625290425,0.931699028071149,-4.64049562303046
"X283.323.6.0900774",0.201359335714286,-0.593890942857143,0.572498015968702,0.574924826857766,0.931699028071149,-4.64050726492134
"Thiram",0.16662655,-0.915085858928571,0.572167579124054,0.575143329845536,0.931699028071149,-4.64053143196918
"PE.21.0.0.0....5.8024235",0.137279135714286,1.52608620357143,0.570678086245807,0.576128798051402,0.931699028071149,-4.64064020828805
"X495.5994.5.4553337",0.16338135,1.27152609642857,0.567345127416382,0.578337086412833,0.931699028071149,-4.64088266060615
"X5.Hydroxybuspirone",-0.144062692857143,0.641783839285714,-0.564716198187321,0.580081984017403,0.931699028071149,-4.64107297113393
"C31.H49.N9.O2",-0.123966740785714,0.609342975553571,-0.562847392622204,0.581324007790539,0.931699028071149,-4.64120775745854
"Thr.Tyr",0.159172918571429,0.160166279642857,0.55946205876943,0.583577394671215,0.931699028071149,-4.64145086702328
"X3..N.Nitrosomethylamino.propionitrile",-0.118817575,-1.82401502303571,-0.559003539130299,0.583882942739917,0.931699028071149,-4.64148368985205
"PS.O.18.0.20.1.11Z..",0.18682025,0.394655358928572,0.557863665721285,0.58464288454132,0.931699028071149,-4.64156517869091
"PE.P.16.0.24.0....19.033232",0.193555307142857,-0.807601125,0.557678955798193,0.584766076182936,0.931699028071149,-4.64157836894762
"C57.H78.Cl2.S",0.212871857142857,-0.269583553571428,0.557133949579498,0.585129643259165,0.931699028071149,-4.64161726455772
"Neolinderachalcone",-0.2320137,-1.219938725,-0.554971505300428,0.586573317113409,0.931699028071149,-4.64177124415107
"C24.H7.Cl.N4.O6.S2",0.141861907142857,0.729046639285714,0.551680523925268,0.588773882123498,0.931699028071149,-4.64200451453549
"C50.H76.N6.O.S",0.16071705,-0.7063501125,0.549950017860341,0.589932685072239,0.931699028071149,-4.64212665810205
"PE.22.0.P.18.1.11Z.....6.73575",0.193453214285714,0.0707150000000003,0.547647268557539,0.591476464283907,0.931699028071149,-4.64228863825828
"X59.0385.2.67845",0.17135785,0.0283784267857141,0.547449293923255,0.591609282781057,0.931699028071149,-4.64230253466669
"LysoPE.0.0.18.0....6.0214047",0.1808511975,0.2861783055,0.547213609699077,0.591767419705158,0.931699028071149,-4.64231907191953
"X1.3.Glyceryl.dinitrate",-0.129323792142857,0.388464143392857,-0.545950273944033,0.592615441902933,0.931699028071149,-4.64240760333673
"C7.H7.Cl3.N2.O.S2",0.180432085714286,-0.737216453571429,0.545912589881615,0.592640746948317,0.931699028071149,-4.64241024121441
"C46.H90.N2.O8",-0.191269971428571,0.540270742857142,-0.545648069855312,0.592818388812784,0.931699028071149,-4.64242875279532
"DG.16.1.9Z..22.1.13Z..0.0..iso2.",-0.172687242857143,-1.51756801428571,-0.545348826754423,0.593019381650073,0.931699028071149,-4.64244968428281
"X17beta..Bis.2.hydroxyethyl.amino.androst.5.en.3beta.ol",-0.145142571428571,1.89651309285714,-0.54503819592711,0.593228059482102,0.931699028071149,-4.64247140100416
"C5.H.N.O3.S...1.4692069",-0.149011414285714,0.411930830357142,-0.543301368037251,0.594395517052264,0.931699028071149,-4.64259261307334
"C3.H5.Cl.N4.O3.S2",-0.120056171428571,-0.522492539285715,-0.542517085113962,0.594923071768812,0.931699028071149,-4.64264722947396
"PE.P.18.0.20.0.",-0.1644628,0.686937294642857,-0.542241911857722,0.595108224965516,0.931699028071149,-4.64266637473489
"PA.14.0.16.0.",-0.157191220928571,-0.921599557035715,-0.541056700780876,0.595906035917148,0.931699028071149,-4.64274873262196
"C50.H90.Cl.N.O3",-0.142627642857143,-1.81325757678571,-0.540917250944118,0.595999940063631,0.931699028071149,-4.64275841165428
"X339.3772.6.759308",-0.139380878571429,-0.716542764285714,-0.540215806590849,0.596472397839256,0.931699028071149,-4.64280706270155
"PE.P.16.0.19.0.",0.161809141428571,-1.03164066446429,0.538887719648678,0.59736744228631,0.931699028071149,-4.64289901533114
"X598.4901.6.9210634",0.128847071428572,-0.788138353571429,0.537963477235391,0.597990716372228,0.931699028071149,-4.64296288236604
"N.Desmethylmifepristone..RU.42633.",-0.136556978571429,-0.455317844642857,-0.536891249117493,0.598714191695848,0.931699028071149,-4.64303684727953
"C32.H44.N4.O3",0.332408423571429,-0.580321243214284,0.53635859158029,0.599073758780654,0.931699028071149,-4.64307354007099
"Glucaric.acid.lactone",-0.178521407142857,0.0828256250000002,-0.535994783735177,0.599319406586418,0.931699028071149,-4.64309858188833
"Lactone.of.PGF.MUM",-0.118812349857143,1.01437973976786,-0.533736228161881,0.600845530579111,0.931699028071149,-4.64325368885566
"C36.H68.O.S...10.373347",-0.1398898,0.722746410714286,-0.53269480763437,0.601549874333182,0.931699028071149,-4.64332500254806
"TMC.126",-0.166636628571429,0.405488132142857,-0.532595328788355,0.60161717619969,0.931699028071149,-4.64333180778176
"X2.3.Dinor.6.keto.prostaglandin.F1.a",-0.230745242857143,0.0267481273214282,-0.532027914294557,0.602001128511819,0.931699028071149,-4.64337060124057
